segment_id,direction,is_mainline,is_ramp,chainage_start_km,chainage_end_km,length_m,assigned_weather_node,weather_node_name,weather_node_lat,weather_node_lon,weather_node_distance_m,weather_mapping_method
YE_RAMP_024,NB,False,True,,,1010.598979114836,WN_03_TAPPAL,Tappal (Aligarh Border Anchor),28.025,77.625,3528.02,NEAREST_CORRIDOR_WEATHER_NODE
YE_RAMP_025,SB,False,True,,,554.4435830504187,WN_03_TAPPAL,Tappal (Aligarh Border Anchor),28.025,77.625,3101.26,NEAREST_CORRIDOR_WEATHER_NODE
YE_RAMP_026,NB,False,True,,,530.0273436299967,WN_04_MATHURA_RAYA,Mathura / Raya (Yamuna Basin Anchor),27.568,77.785,6374.66,NEAREST_CORRIDOR_WEATHER_NODE
YE_RAMP_027,NB,False,True,,,265.36535169615956,WN_04_MATHURA_RAYA,Mathura / Raya (Yamuna Basin Anchor),27.568,77.785,3678.39,NEAREST_CORRIDOR_WEATHER_NODE
YE_RAMP_028,SB,False,True,,,294.4247728359307,WN_04_MATHURA_RAYA,Mathura / Raya (Yamuna Basin Anchor),27.568,77.785,3599.05,NEAREST_CORRIDOR_WEATHER_NODE
YE_RAMP_029,SB,False,True,,,27.974347531976704,WN_04_MATHURA_RAYA,Mathura / Raya (Yamuna Basin Anchor),27.568,77.785,3600.61,NEAREST_CORRIDOR_WEATHER_NODE
YE_RAMP_030,SB,False,True,,,86.68032335706636,WN_04_MATHURA_RAYA,Mathura / Raya (Yamuna Basin Anchor),27.568,77.785,3608.14,NEAREST_CORRIDOR_WEATHER_NODE
YE_RAMP_031,NB,False,True,,,696.5275203360715,WN_04_MATHURA_RAYA,Mathura / Raya (Yamuna Basin Anchor),27.568,77.785,3692.83,NEAREST_CORRIDOR_WEATHER_NODE
YE_RAMP_032,SB,False,True,,,294.9212520369454,WN_04_MATHURA_RAYA,Mathura / Raya (Yamuna Basin Anchor),27.568,77.785,3664.91,NEAREST_CORRIDOR_WEATHER_NODE
YE_RAMP_033,NB,False,True,,,546.6052611311733,WN_04_MATHURA_RAYA,Mathura / Raya (Yamuna Basin Anchor),27.568,77.785,3880.68,NEAREST_CORRIDOR_WEATHER_NODE
YE_RAMP_034,NB,False,True,,,865.1038196026007,WN_04_MATHURA_RAYA,Mathura / Raya (Yamuna Basin Anchor),27.568,77.785,4370.94,NEAREST_CORRIDOR_WEATHER_NODE
YE_RAMP_035,SB,False,True,,,947.7483996589584,WN_04_MATHURA_RAYA,Mathura / Raya (Yamuna Basin Anchor),27.568,77.785,4425.44,NEAREST_CORRIDOR_WEATHER_NODE
YE_RAMP_036,SB,False,True,,,941.4199003498527,WN_04_MATHURA_RAYA,Mathura / Raya (Yamuna Basin Anchor),27.568,77.785,4638.73,NEAREST_CORRIDOR_WEATHER_NODE
YE_RAMP_037,NB,False,True,,,974.8491624123085,WN_04_MATHURA_RAYA,Mathura / Raya (Yamuna Basin Anchor),27.568,77.785,4705.77,NEAREST_CORRIDOR_WEATHER_NODE
YE_RAMP_038,NB,False,True,,,2733.390832624002,WN_05_AGRA_KUBERPUR,Agra / Kuberpur (Terminus Anchor),27.143,78.118,4570.92,NEAREST_CORRIDOR_WEATHER_NODE
YE_RAMP_039,SB,False,True,,,2715.1526635124233,WN_05_AGRA_KUBERPUR,Agra / Kuberpur (Terminus Anchor),27.143,78.118,4576.08,NEAREST_CORRIDOR_WEATHER_NODE
