segment_id,direction,is_mainline,is_ramp,chainage_start_km,chainage_end_km,length_m,maxspeed,road_class,corridor_section,free_flow_speed_kph,peak_hour_speed_kph,peak_hour_congestion_ratio,free_flow_speed_source,traffic_mapping_method,off_peak_speed_kph,night_speed_kph
YE_MAIN_NB_090,NB,True,False,81.972,82.963,991.0468948116546,100.0,motorway,Section 4: Tappal - Bajna - Raya (Km 70 - 120),103.2,84.6,0.1799,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,97.0,117.6
YE_MAIN_NB_091,NB,True,False,82.963,83.954,991.0468948116245,100.0,motorway,Section 4: Tappal - Bajna - Raya (Km 70 - 120),103.2,84.6,0.1799,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,97.0,117.6
YE_MAIN_NB_092,NB,True,False,83.954,84.945,991.046894811961,100.0,motorway,Section 4: Tappal - Bajna - Raya (Km 70 - 120),103.2,84.6,0.1799,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,97.0,117.6
YE_MAIN_NB_093,NB,True,False,84.945,85.936,991.0468948117307,100.0,motorway,Section 4: Tappal - Bajna - Raya (Km 70 - 120),103.2,84.6,0.1799,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,97.0,117.6
YE_MAIN_NB_094,NB,True,False,85.936,86.928,991.0468948116915,100.0,motorway,Section 4: Tappal - Bajna - Raya (Km 70 - 120),103.2,84.6,0.1799,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,97.0,117.6
YE_MAIN_NB_095,NB,True,False,86.928,87.919,991.0468948116047,100.0,motorway,Section 4: Tappal - Bajna - Raya (Km 70 - 120),103.2,84.6,0.1799,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,97.0,117.6
YE_MAIN_NB_096,NB,True,False,87.919,88.91,991.0468948119797,100.0,motorway,Section 4: Tappal - Bajna - Raya (Km 70 - 120),103.2,84.6,0.1799,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,97.0,117.6
YE_MAIN_NB_097,NB,True,False,88.91,89.901,991.046894811497,100.0,motorway,Section 4: Tappal - Bajna - Raya (Km 70 - 120),103.2,84.6,0.1799,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,97.0,117.6
YE_MAIN_NB_098,NB,True,False,89.901,90.892,991.0468948119017,100.0,motorway,Section 4: Tappal - Bajna - Raya (Km 70 - 120),103.2,84.6,0.1799,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,97.0,117.6
YE_MAIN_NB_099,NB,True,False,90.892,91.883,991.0468948118478,100.0,motorway,Section 4: Tappal - Bajna - Raya (Km 70 - 120),103.2,84.6,0.1799,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,97.0,117.6
YE_MAIN_NB_100,NB,True,False,91.883,92.874,991.0468948115259,100.0,motorway,Section 4: Tappal - Bajna - Raya (Km 70 - 120),103.2,84.6,0.1799,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,97.0,117.6
YE_MAIN_NB_101,NB,True,False,92.874,93.865,991.0468948119055,100.0,motorway,Section 4: Tappal - Bajna - Raya (Km 70 - 120),103.2,84.6,0.1799,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,97.0,117.6
YE_MAIN_NB_102,NB,True,False,93.865,94.856,991.0468948115188,100.0,motorway,Toll Plaza Approach / Queueing Lanes,54.5,44.6,0.1809,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,51.2,62.1
YE_MAIN_NB_103,NB,True,False,94.856,95.847,991.0468948120049,100.0,motorway,Toll Plaza Approach / Queueing Lanes,54.5,44.6,0.1809,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,51.2,62.1
YE_MAIN_NB_104,NB,True,False,95.847,96.838,991.046894811499,100.0,motorway,Toll Plaza Approach / Queueing Lanes,54.5,44.6,0.1809,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,51.2,62.1
YE_MAIN_NB_105,NB,True,False,96.838,97.829,991.0468948117004,100.0,motorway,Section 4: Tappal - Bajna - Raya (Km 70 - 120),103.2,84.6,0.1799,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,97.0,117.6
YE_MAIN_NB_106,NB,True,False,97.829,98.82,991.0468948118659,100.0,motorway,Section 4: Tappal - Bajna - Raya (Km 70 - 120),103.2,84.6,0.1799,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,97.0,117.6
YE_MAIN_NB_107,NB,True,False,98.82,99.811,991.0468948119518,100.0,motorway,Section 4: Tappal - Bajna - Raya (Km 70 - 120),103.2,84.6,0.1799,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,97.0,117.6
YE_MAIN_NB_108,NB,True,False,99.811,100.802,991.0468948117182,100.0,motorway,Section 4: Tappal - Bajna - Raya (Km 70 - 120),103.2,84.6,0.1799,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,97.0,117.6
YE_MAIN_NB_109,NB,True,False,100.802,101.793,991.0468948115163,100.0,motorway,Section 4: Tappal - Bajna - Raya (Km 70 - 120),103.2,84.6,0.1799,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,97.0,117.6
YE_MAIN_NB_110,NB,True,False,101.793,102.784,991.0468948119214,100.0,motorway,Section 4: Tappal - Bajna - Raya (Km 70 - 120),103.2,84.6,0.1799,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,97.0,117.6
YE_MAIN_NB_111,NB,True,False,102.784,103.775,991.0468948117556,100.0,motorway,Section 4: Tappal - Bajna - Raya (Km 70 - 120),103.2,84.6,0.1799,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,97.0,117.6
YE_MAIN_NB_112,NB,True,False,103.775,104.766,991.0468948117484,100.0,motorway,Section 4: Tappal - Bajna - Raya (Km 70 - 120),103.2,84.6,0.1799,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,97.0,117.6
YE_MAIN_NB_113,NB,True,False,104.766,105.606,840.0755979308713,100.0,motorway,Section 4: Tappal - Bajna - Raya (Km 70 - 120),103.2,84.6,0.1799,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,97.0,117.6
YE_MAIN_NB_114,NB,True,False,105.606,106.447,840.0755979308323,100.0,motorway,Section 4: Tappal - Bajna - Raya (Km 70 - 120),103.2,84.6,0.1799,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,97.0,117.6
YE_MAIN_NB_115,NB,True,False,106.447,107.287,840.075597931009,100.0,motorway,Section 4: Tappal - Bajna - Raya (Km 70 - 120),103.2,84.6,0.1799,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,97.0,117.6
YE_MAIN_NB_116,NB,True,False,107.287,108.324,1036.9053245412535,100.0,motorway,Section 4: Tappal - Bajna - Raya (Km 70 - 120),103.2,84.6,0.1799,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,97.0,117.6
YE_MAIN_NB_117,NB,True,False,108.324,109.358,1034.8810119611437,100.0,motorway,Section 4: Tappal - Bajna - Raya (Km 70 - 120),103.2,84.6,0.1799,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,97.0,117.6
YE_MAIN_NB_118,NB,True,False,109.358,110.399,1040.743423777761,100.0,motorway,Section 4: Tappal - Bajna - Raya (Km 70 - 120),103.2,84.6,0.1799,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,97.0,117.6
YE_MAIN_NB_119,NB,True,False,110.399,111.44,1040.7434237778536,100.0,motorway,Section 4: Tappal - Bajna - Raya (Km 70 - 120),103.2,84.6,0.1799,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,97.0,117.6
YE_MAIN_NB_120,NB,True,False,111.44,112.481,1040.74342377786,100.0,motorway,Section 4: Tappal - Bajna - Raya (Km 70 - 120),103.2,84.6,0.1799,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,97.0,117.6
YE_MAIN_NB_121,NB,True,False,112.481,113.521,1040.7434237777554,100.0,motorway,Section 4: Tappal - Bajna - Raya (Km 70 - 120),103.2,84.6,0.1799,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,97.0,117.6
YE_MAIN_NB_122,NB,True,False,113.521,114.562,1040.7434237779528,100.0,motorway,Section 4: Tappal - Bajna - Raya (Km 70 - 120),103.2,84.6,0.1799,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,97.0,117.6
YE_MAIN_NB_123,NB,True,False,114.562,115.539,977.3362214437973,100.0,motorway,Section 4: Tappal - Bajna - Raya (Km 70 - 120),103.2,84.6,0.1799,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,97.0,117.6
YE_MAIN_NB_124,NB,True,False,115.539,116.517,977.3362214437874,100.0,motorway,Section 4: Tappal - Bajna - Raya (Km 70 - 120),103.2,84.6,0.1799,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,97.0,117.6
YE_MAIN_NB_125,NB,True,False,116.517,117.494,977.3362214437748,100.0,motorway,Section 4: Tappal - Bajna - Raya (Km 70 - 120),103.2,84.6,0.1799,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,97.0,117.6
YE_MAIN_NB_126,NB,True,False,117.494,118.471,977.3362214436554,100.0,motorway,Section 4: Tappal - Bajna - Raya (Km 70 - 120),103.2,84.6,0.1799,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,97.0,117.6
YE_MAIN_NB_127,NB,True,False,118.471,119.449,977.3362214440247,100.0,motorway,Section 4: Tappal - Bajna - Raya (Km 70 - 120),103.2,84.6,0.1799,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,97.0,117.6
YE_MAIN_NB_128,NB,True,False,119.449,120.432,982.7625782650096,100.0,motorway,Section 4: Tappal - Bajna - Raya (Km 70 - 120),103.2,84.6,0.1799,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,97.0,117.6
YE_MAIN_NB_129,NB,True,False,120.432,121.414,982.7625782654897,100.0,motorway,Section 5: Raya - Khandauli - Agra (Km 120 - 165),98.5,80.8,0.1797,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,92.6,112.3
YE_MAIN_NB_130,NB,True,False,121.414,122.397,982.7625782649284,100.0,motorway,Section 5: Raya - Khandauli - Agra (Km 120 - 165),98.5,80.8,0.1797,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,92.6,112.3
YE_MAIN_NB_131,NB,True,False,122.397,123.38,982.7625782650141,100.0,motorway,Section 5: Raya - Khandauli - Agra (Km 120 - 165),98.5,80.8,0.1797,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,92.6,112.3
YE_MAIN_NB_132,NB,True,False,123.38,124.363,982.7625782653353,100.0,motorway,Section 5: Raya - Khandauli - Agra (Km 120 - 165),98.5,80.8,0.1797,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,92.6,112.3
YE_MAIN_NB_133,NB,True,False,124.363,125.345,982.7625782651915,100.0,motorway,Section 5: Raya - Khandauli - Agra (Km 120 - 165),98.5,80.8,0.1797,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,92.6,112.3
YE_MAIN_NB_134,NB,True,False,125.345,126.328,982.7625782651561,100.0,motorway,Section 5: Raya - Khandauli - Agra (Km 120 - 165),98.5,80.8,0.1797,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,92.6,112.3
YE_MAIN_NB_135,NB,True,False,126.328,127.498,1170.2091457938386,100.0,motorway,Section 5: Raya - Khandauli - Agra (Km 120 - 165),98.5,80.8,0.1797,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,92.6,112.3
YE_MAIN_NB_136,NB,True,False,127.498,128.73,1231.2941572951831,100.0,motorway,Section 5: Raya - Khandauli - Agra (Km 120 - 165),98.5,80.8,0.1797,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,92.6,112.3
YE_MAIN_NB_137,NB,True,False,128.73,129.961,1231.294157295148,100.0,motorway,Section 5: Raya - Khandauli - Agra (Km 120 - 165),98.5,80.8,0.1797,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,92.6,112.3
YE_MAIN_NB_138,NB,True,False,129.961,130.947,986.4353926770564,100.0,motorway,Section 5: Raya - Khandauli - Agra (Km 120 - 165),98.5,80.8,0.1797,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,92.6,112.3
YE_MAIN_NB_139,NB,True,False,130.947,131.934,986.4353926768167,100.0,motorway,Section 5: Raya - Khandauli - Agra (Km 120 - 165),98.5,80.8,0.1797,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,92.6,112.3
YE_MAIN_NB_140,NB,True,False,131.934,132.92,986.4353926770424,100.0,motorway,Section 5: Raya - Khandauli - Agra (Km 120 - 165),98.5,80.8,0.1797,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,92.6,112.3
YE_MAIN_NB_141,NB,True,False,132.92,133.907,986.4353926769307,100.0,motorway,Section 5: Raya - Khandauli - Agra (Km 120 - 165),98.5,80.8,0.1797,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,92.6,112.3
YE_MAIN_NB_142,NB,True,False,133.907,134.893,986.435392676732,100.0,motorway,Section 5: Raya - Khandauli - Agra (Km 120 - 165),98.5,80.8,0.1797,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,92.6,112.3
YE_MAIN_NB_143,NB,True,False,134.893,135.88,986.435392677138,100.0,motorway,Section 5: Raya - Khandauli - Agra (Km 120 - 165),98.5,80.8,0.1797,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,92.6,112.3
YE_MAIN_NB_144,NB,True,False,135.88,136.382,502.09355281030315,100.0,motorway,Section 5: Raya - Khandauli - Agra (Km 120 - 165),98.5,80.8,0.1797,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,92.6,112.3
YE_MAIN_NB_145,NB,True,False,136.382,137.297,915.6226909025146,100.0,motorway,Section 5: Raya - Khandauli - Agra (Km 120 - 165),98.5,80.8,0.1797,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,92.6,112.3
YE_MAIN_NB_146,NB,True,False,137.297,138.213,915.6226909028692,100.0,motorway,Section 5: Raya - Khandauli - Agra (Km 120 - 165),98.5,80.8,0.1797,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,92.6,112.3
YE_MAIN_NB_147,NB,True,False,138.213,139.032,819.2231458469874,100.0,motorway,Section 5: Raya - Khandauli - Agra (Km 120 - 165),98.5,80.8,0.1797,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,92.6,112.3
YE_MAIN_NB_148,NB,True,False,139.032,139.851,819.2231458465706,100.0,motorway,Section 5: Raya - Khandauli - Agra (Km 120 - 165),98.5,80.8,0.1797,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,92.6,112.3
YE_MAIN_NB_149,NB,True,False,139.851,140.972,1120.3057204036588,100.0,motorway,Toll Plaza Approach / Queueing Lanes,54.5,44.6,0.1809,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,51.2,62.1
YE_MAIN_NB_150,NB,True,False,140.972,142.092,1120.3057204038241,100.0,motorway,Toll Plaza Approach / Queueing Lanes,54.5,44.6,0.1809,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,51.2,62.1
YE_MAIN_NB_151,NB,True,False,142.092,142.509,416.76521995593635,100.0,motorway,Toll Plaza Approach / Queueing Lanes,54.5,44.6,0.1809,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,51.2,62.1
YE_MAIN_NB_152,NB,True,False,142.509,142.543,34.14635791083763,100.0,motorway,Section 5: Raya - Khandauli - Agra (Km 120 - 165),98.5,80.8,0.1797,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,92.6,112.3
YE_MAIN_NB_153,NB,True,False,142.543,142.847,304.1818724563921,100.0,motorway,Section 5: Raya - Khandauli - Agra (Km 120 - 165),98.5,80.8,0.1797,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,92.6,112.3
YE_MAIN_NB_154,NB,True,False,142.847,143.914,1066.7978247731965,100.0,motorway,Section 5: Raya - Khandauli - Agra (Km 120 - 165),98.5,80.8,0.1797,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,92.6,112.3
YE_MAIN_NB_155,NB,True,False,143.914,144.981,1066.797824772888,100.0,motorway,Section 5: Raya - Khandauli - Agra (Km 120 - 165),98.5,80.8,0.1797,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,92.6,112.3
YE_MAIN_NB_156,NB,True,False,144.981,146.06,1079.4581480303898,100.0,motorway,Section 5: Raya - Khandauli - Agra (Km 120 - 165),98.5,80.8,0.1797,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,92.6,112.3
YE_MAIN_NB_157,NB,True,False,146.06,147.14,1079.458148030742,100.0,motorway,Section 5: Raya - Khandauli - Agra (Km 120 - 165),98.5,80.8,0.1797,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,92.6,112.3
YE_MAIN_NB_158,NB,True,False,147.14,148.219,1079.45814803065,100.0,motorway,Section 5: Raya - Khandauli - Agra (Km 120 - 165),98.5,80.8,0.1797,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,92.6,112.3
YE_MAIN_NB_159,NB,True,False,148.219,148.878,659.4416559665995,100.0,motorway,Section 5: Raya - Khandauli - Agra (Km 120 - 165),98.5,80.8,0.1797,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,92.6,112.3
YE_MAIN_NB_160,NB,True,False,148.878,149.895,1016.9026156309251,100.0,motorway,Section 5: Raya - Khandauli - Agra (Km 120 - 165),98.5,80.8,0.1797,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,92.6,112.3
YE_MAIN_NB_161,NB,True,False,149.895,150.912,1016.9026156308958,100.0,motorway,Section 5: Raya - Khandauli - Agra (Km 120 - 165),98.5,68.7,0.3026,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,92.6,112.3
YE_MAIN_NB_162,NB,True,False,150.912,151.929,1016.9026156308367,100.0,motorway,Section 5: Raya - Khandauli - Agra (Km 120 - 165),98.5,68.7,0.3026,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,92.6,112.3
YE_MAIN_NB_163,NB,True,False,151.929,152.946,1016.9026156311791,100.0,motorway,Section 5: Raya - Khandauli - Agra (Km 120 - 165),98.5,68.7,0.3026,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,92.6,112.3
YE_MAIN_NB_164,NB,True,False,152.946,153.963,1016.902615630705,100.0,motorway,Section 5: Raya - Khandauli - Agra (Km 120 - 165),98.5,68.7,0.3026,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,92.6,112.3
YE_MAIN_NB_165,NB,True,False,153.963,154.98,1016.902615631022,100.0,motorway,Section 5: Raya - Khandauli - Agra (Km 120 - 165),98.5,68.7,0.3026,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,92.6,112.3
YE_MAIN_NB_166,NB,True,False,154.98,156.133,1152.6643196308758,100.0,motorway,Section 5: Raya - Khandauli - Agra (Km 120 - 165),98.5,68.7,0.3026,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,92.6,112.3
YE_MAIN_NB_167,NB,True,False,156.133,157.285,1152.6643196312132,100.0,motorway,Section 5: Raya - Khandauli - Agra (Km 120 - 165),98.5,68.7,0.3026,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,92.6,112.3
YE_MAIN_NB_168,NB,True,False,157.285,158.483,1197.7283884710578,100.0,motorway,Section 5: Raya - Khandauli - Agra (Km 120 - 165),98.5,68.7,0.3026,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,92.6,112.3
YE_MAIN_NB_169,NB,True,False,158.483,159.681,1197.7283884711323,100.0,motorway,Section 5: Raya - Khandauli - Agra (Km 120 - 165),98.5,68.7,0.3026,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,92.6,112.3
YE_MAIN_NB_170,NB,True,False,159.681,160.73,1049.5863277176325,100.0,motorway,Section 5: Raya - Khandauli - Agra (Km 120 - 165),98.5,68.7,0.3026,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,92.6,112.3
YE_MAIN_NB_171,NB,True,False,160.73,161.78,1049.5863277178219,100.0,motorway,Section 5: Raya - Khandauli - Agra (Km 120 - 165),98.5,68.7,0.3026,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,92.6,112.3
YE_MAIN_NB_172,NB,True,False,161.78,162.829,1049.586327717981,100.0,motorway,Section 5: Raya - Khandauli - Agra (Km 120 - 165),98.5,68.7,0.3026,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,92.6,112.3
YE_MAIN_NB_173,NB,True,False,162.829,163.934,1104.5081228854924,100.0,motorway,Section 5: Raya - Khandauli - Agra (Km 120 - 165),98.5,68.7,0.3026,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,92.6,112.3
YE_MAIN_NB_174,NB,True,False,163.934,165.038,1104.5081228860963,100.0,motorway,Section 5: Raya - Khandauli - Agra (Km 120 - 165),98.5,68.7,0.3026,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,92.6,112.3
YE_MAIN_NB_175,NB,True,False,165.038,166.143,1104.5081228856045,100.0,motorway,Section 5: Raya - Khandauli - Agra (Km 120 - 165),98.5,68.7,0.3026,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,92.6,112.3
YE_MAIN_NB_176,NB,True,False,166.143,167.247,1104.5081228856432,100.0,motorway,Section 5: Raya - Khandauli - Agra (Km 120 - 165),98.5,68.7,0.3026,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,92.6,112.3
YE_MAIN_NB_177,NB,True,False,167.247,168.272,1024.767681684918,100.0,motorway,Section 5: Raya - Khandauli - Agra (Km 120 - 165),98.5,68.7,0.3026,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,92.6,112.3
YE_MAIN_NB_178,NB,True,False,168.272,169.297,1024.7676816852997,100.0,motorway,Section 5: Raya - Khandauli - Agra (Km 120 - 165),98.5,68.7,0.3026,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,92.6,112.3
YE_MAIN_NB_179,NB,True,False,169.297,170.322,1024.767681685061,100.0,motorway,Section 5: Raya - Khandauli - Agra (Km 120 - 165),98.5,68.7,0.3026,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,92.6,112.3
